Entrez ID;Gene Symbol;Regulation ([hypo] vs [co]);GO Accession;Ensembl ID;Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Aliases;Gene Type
72480;Tspyl4;down;GO:0003674|GO:0005575|GO:0005634|GO:0006334|GO:0008150;ENSMUSG00000039485;72480;-1.5180757;-0.6022437;1.5180757;3430.1533;1630.3734;0.2718331;-0.33041063;2610102M01Rik|B230210I21Rik|D10Bwg0791e;protein-coding
72472;Slc16a10;up;GO:0005886|GO:0006810|GO:0006865|GO:0016020|GO:0016021|GO:0055085;ENSMUSG00000019838;72472;1.6036093;0.68132275;1.6036093;4133.08;4690.384;0.03737068;0.71869344;2610103N14Rik|9830169E08|PRO0813|TAT1;protein-coding
70503;Ddo;down;GO:0003884|GO:0005488|GO:0005777|GO:0006531|GO:0007320|GO:0007625|GO:0008445|GO:0016491|GO:0016641|GO:0042445|GO:0055114;ENSMUSG00000063428;70503;-1.9571096;-0.96872455;1.9571096;808.3667;298.34;0.24843152;-0.72029305;5330420D20Rik|5730402C02Rik|AI467244;protein-coding
268297;Scml4;down;GO:0003674|GO:0003677|GO:0005575|GO:0005634|GO:0006351|GO:0006355|GO:0008150;ENSMUSG00000044770;268297;-1.7336254;-0.79379225;1.7336254;407.79428;171.62;0.51171875;-0.2820735;9330161D17|MGC49264|mFLJ00197;protein-coding
109205;Sobp;down;GO:0007605|GO:0007626|GO:0042472|GO:0046872;ENSMUSG00000038248;109205;-1.5119166;-0.5963786;1.5119166;1323.5668;636.01337;0.23664506;-0.35973358;2900009C16Rik|5330439J01Rik|JXC1|MGC67344|jc;protein-coding
74530;9030612E09Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000045008;74530;-2.3154786;-1.2113104;2.3154786;31.966667;10.333333;0.35722542;-0.854085;;protein-coding
18821;Pln;down;GO:0002026|GO:0005246|GO:0005515|GO:0005739|GO:0006816|GO:0006874|GO:0016020|GO:0016021|GO:0016529|GO:0031982|GO:0042030|GO:0043234|GO:0045822|GO:0048738;ENSMUSG00000038583;18821;-1.8617072;-0.8966262;1.8617072;58679.797;22582.037;0.28336048;-0.6132657;Plb;protein-coding
18768;Pkib;down;GO:0016301|GO:0016310|GO:0042326|GO:0071901;ENSMUSG00000019876;18768;-2.1776567;-1.1227765;2.1776567;44.555164;14.530476;1.0515741;-0.071202435;Pkibeta|Prkacn2;protein-coding
13608;Edar;down;GO:0001942|GO:0004872|GO:0005886|GO:0006915|GO:0007165|GO:0007275|GO:0016020|GO:0016021|GO:0030154|GO:0042346|GO:0042475|GO:0043473|GO:0045177|GO:0060662;ENSMUSG00000003227;13608;-1.5743314;-0.65473926;1.5743314;19.333334;9.333333;0.3804524;-0.2742869;ED1R|ED3|ED5|EDA-A1R|EDA3|dl;protein-coding
69836;Pla2g12b;up;GO:0003674|GO:0004623|GO:0005575|GO:0008150|GO:0016787;ENSMUSG00000009646;69836;1.6759835;0.745008;1.6759835;50.206665;60.3;-0.50318766;0.24182034;2010002E04Rik|Pla2g13;protein-coding
94214;Spock2;down;GO:0005509|GO:0005539|GO:0005576|GO:0005578|GO:0007165|GO:0010811|GO:0019800|GO:0030198|GO:0050840;ENSMUSG00000058297;94214;-2.5495343;-1.3502338;2.5495343;656.23663;187.8252;0.90713817;-0.44309568;AA407235|Gcap26|mKIAA0275;protein-coding
74048;4632428N05Rik;down;GO:0003674|GO:0004872|GO:0005575|GO:0007165|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000020101;74048;-1.5693915;-0.6502053;1.5693915;584.9666;271.36002;0.26909575;-0.38110957;Dies1;protein-coding
216019;Hkdc1;down;GO:0000166|GO:0003674|GO:0004396|GO:0005524|GO:0005634|GO:0005739|GO:0005975|GO:0006096|GO:0008150|GO:0016301|GO:0016310|GO:0016740|GO:0016773|GO:0046835;ENSMUSG00000020080;216019;-2.016579;-1.0119098;2.016579;104.02;40.666668;0.33068004;-0.68122977;BC016235|MGC28816;protein-coding
13654;Egr2;down;GO:0001102|GO:0003676|GO:0003677|GO:0003682|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0006366|GO:0006611|GO:0007622|GO:0008045|GO:0008270|GO:0014037|GO:0021569|GO:0021612|GO:0021660|GO:0021666|GO:0030278|GO:0031625|GO:0032868|GO:0035284|GO:0042552|GO:0044212|GO:0045444|GO:0045893|GO:0045944|GO:0046872;ENSMUSG00000037868;13654;-2.0406234;-1.0290099;2.0406234;33.333332;11.72;0.06880251;-0.9602074;Egr-2|Krox-20|Krox20|NGF1-B|Zfp-25|Zfp-6;protein-coding
73287;1700040L02Rik;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000019945;73287;-1.5268381;-0.61054707;1.5268381;885.25995;418.42;0.26389727;-0.3466498;;protein-coding
71721;Fam13c;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000043259;71721;-1.5156084;-0.5998971;1.5156084;1270.358;602.75726;0.20556228;-0.3943348;1200015N20Rik|C030038O19Rik|KIAA1796|mKIAA1796;protein-coding
103149;Upb1;down;GO:0003824|GO:0003837|GO:0005625|GO:0005737|GO:0005829|GO:0006807|GO:0008152|GO:0008270|GO:0016787|GO:0016810|GO:0019482|GO:0046872;ENSMUSG00000033427;103149;-2.273178;-1.1847107;2.273178;37.106667;12.586667;0.7857156;-0.39899516;AI195023;protein-coding
14598;Ggt1;up;GO:0003840|GO:0005615|GO:0005887|GO:0006749|GO:0006750|GO:0007283|GO:0008415|GO:0016020|GO:0016021|GO:0016740|GO:0031179;ENSMUSG00000006345;14598;1.6241206;0.69965875;1.6241206;24;26.913336;-0.53071517;0.16894357;AI746379|CD224|GGT|Ggtp|dwg;protein-coding
23887;Ggt5;down;GO:0003840|GO:0005886|GO:0006750|GO:0006954|GO:0008152|GO:0008415|GO:0016020|GO:0016021|GO:0016740|GO:0019370;ENSMUSG00000006344;23887;-2.290569;-1.195706;2.290569;793.11993;249.43999;0.634517;-0.561189;AI551243|GGL|GGT-REL|Ggtla1|MGC132842;protein-coding
71733;Susd2;down;GO:0003674|GO:0005044|GO:0005575|GO:0006955|GO:0007165|GO:0008150|GO:0016020|GO:0016021|GO:0030247;ENSMUSG00000006342;71733;-1.6096915;-0.68678427;1.6096915;410.1133;187.26;0.19798438;-0.4887999;1200011D11Rik;protein-coding
13496;Arid3a;up;GO:0003677|GO:0003700|GO:0005515|GO:0005622|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0042803;ENSMUSG00000019564;13496;1.5812454;0.6610613;1.5812454;6913.5137;7854.933;-0.081004776;0.5800565;Bright|Dri1|Dril1;protein-coding
70335;Reep6;up;GO:0005515|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000035504;70335;2.5662286;1.3596497;2.5662286;624.61334;1105.8467;-0.43341318;0.92623645;0610011M24Rik|Dp1l1;protein-coding
237403;Lingo3;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000051067;237403;-3.012897;-1.5911514;3.012897;42.666668;11.666667;0.82428616;-0.7668652;AI851712|LERN2;protein-coding
72273;2210404O07Rik;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000078439;72273;-1.6917449;-0.758512;1.6917449;186.87329;81.40667;0.34072685;-0.41778517;;protein-coding
13611;S1pr4;down;GO:0001619|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0005887|GO:0007165|GO:0007186|GO:0007189|GO:0016020|GO:0016021;ENSMUSG00000044199;13611;-1.5546855;-0.6366228;1.5546855;49.79037;23.636755;0.027438322;-0.60918444;Edg6|Lpc1|MGC129298|S1p4;protein-coding
216198;Tcp11l2;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000020034;216198;-1.5719151;-0.65252334;1.5719151;2580.3884;1148.44;0.48095194;-0.17157142;E430026E19Rik|MGC39016;protein-coding
192188;Stab2;down;GO:0004872|GO:0005041|GO:0005044|GO:0005488|GO:0005540|GO:0005737|GO:0005886|GO:0005887|GO:0006897|GO:0007155|GO:0007165|GO:0009897|GO:0016020|GO:0016021|GO:0030169|GO:0042742|GO:0051635|GO:0051636;ENSMUSG00000035459;192188;-1.86182;-0.8967136;1.86182;125.73333;52.713337;0.31687227;-0.5798413;FEEL-2|FELL|MFEEL-2|STAB-2;protein-coding
327799;Usp44;up;GO:0004221|GO:0004843|GO:0005634|GO:0006511|GO:0008270|GO:0016579|GO:0046872|GO:0051322|GO:0060564|GO:0090231;ENSMUSG00000020020;327799.chr10.1;2.505393;1.325037;2.505393;75.96667;129.47633;-0.57310706;0.75192994;E430004F17Rik;protein-coding
71207;Nudt4;up;GO:0005575|GO:0005737|GO:0008152|GO:0008486|GO:0016787|GO:0046872;ENSMUSG00000020029;71207;1.6835272;0.7514871;1.6835272;72037.24;80856.805;0.11133448;0.8628216;4933436C10Rik|DIPP2|DIPP2alpha|DIPP2beta|HDCMB47P;protein-coding
17022;Lum;down;GO:0005518|GO:0005576|GO:0005578|GO:0005583|GO:0005615;ENSMUSG00000036446;17022;-2.0667765;-1.0473824;2.0667765;3736.22;1256.72;0.35654673;-0.69083565;Ldc|SLRR2D;protein-coding
13516;Epyc;down;GO:0005576|GO:0005578;ENSMUSG00000019936;13516;-1.5301254;-0.61364985;1.5301254;38;17.993334;0.14736159;-0.46628824;Dspg3|PG-Lb|SLRR3B;protein-coding
108030;Lin7a;down;GO:0005515|GO:0005886|GO:0005923|GO:0006810|GO:0006887|GO:0007269|GO:0015031|GO:0016020|GO:0016323|GO:0019717|GO:0030054|GO:0030165|GO:0045202|GO:0045211|GO:0048489|GO:0097016;ENSMUSG00000019906;108030;-2.3102741;-1.2080641;2.3102741;468.63998;145.07927;0.49414158;-0.7139225;AI848705|LIN-7A|MALS-1|MGC102231|TIP-33|Veli|Veli1;protein-coding
237523;Ptprq;down;GO:0003674|GO:0004721|GO:0004725|GO:0004872|GO:0005575|GO:0006470|GO:0007165|GO:0016020|GO:0016021|GO:0016311|GO:0016787|GO:0016791|GO:0035335|GO:0042472|GO:0045598;ENSMUSG00000035916;237523;-2.5237854;-1.3355892;2.5237854;14;4.6666665;0.5316884;-0.8039007;;protein-coding
58802;Kcnmb4;down;GO:0001508|GO:0005216|GO:0005267|GO:0005513|GO:0005887|GO:0006810|GO:0006811|GO:0006813|GO:0008076|GO:0015269|GO:0016020|GO:0016021|GO:0019228|GO:0034220|GO:0071805;ENSMUSG00000054934;58802;-1.5554578;-0.6373393;1.5554578;778.39325;363.49136;0.15950076;-0.47783852;1700058G18Rik|2900045G12Rik|MGC143660;protein-coding
237560;Lrrc10;down;GO:0005634|GO:0005739|GO:0005856|GO:0030016;ENSMUSG00000060187;237560;-1.8948641;-0.92209435;1.8948641;5174.6484;1968.6215;0.48984432;-0.43225002;D330003I11Rik|Hrlrrp|MGC107614|Serdin1;protein-coding
17105;Lyz2;down;GO:0000137|GO:0003796|GO:0003824|GO:0005576|GO:0005625|GO:0005737|GO:0005788|GO:0005795|GO:0005902|GO:0008152|GO:0016787|GO:0016798|GO:0016998|GO:0019835|GO:0030140|GO:0030141|GO:0042742|GO:0048237|GO:0050829|GO:0050830;ENSMUSG00000069516;17105;-7.803076;-2.964043;7.803076;3288.793;305.1133;1.4536291;-1.5104138;AI326280|Lys|Lysm|Lyzs|Lzm|Lzm-s1|Lzp;protein-coding
17110;Lyz1;down;GO:0003796|GO:0003824|GO:0005576|GO:0008152|GO:0016787|GO:0016798|GO:0016998|GO:0019835|GO:0042742|GO:0050829|GO:0050830;ENSMUSG00000069515;17110;-12.02438;-3.5878906;12.02438;878.00336;52.966663;1.6242605;-1.9636302;Lyz|Lzp-s;protein-coding
24117;Wif1;down;GO:0004713|GO:0005576|GO:0006468|GO:0007275|GO:0016055|GO:0017147|GO:0030178|GO:0045600;ENSMUSG00000020218;24117;-3.6437457;-1.8654222;3.6437457;130.08667;28.480001;0.600218;-1.2652043;AW107799|WIF-1;protein-coding
14421;B4galnt1;down;GO:0001574|GO:0003947|GO:0005794|GO:0005886|GO:0006687|GO:0007283|GO:0008152|GO:0008376|GO:0016020|GO:0016021|GO:0016740|GO:0016757|GO:0016758|GO:0019915|GO:0030173|GO:0030259;ENSMUSG00000006731;14421;-1.6566612;-0.7282785;1.6566612;244.0417;107.00666;0.29928145;-0.42899704;4933429D13Rik|Gal-NAc-T|GalNAc-T|GalNAcT|Galgt1|Ggm-2|Ggm2;protein-coding
216441;Slc26a10;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000040441;216441;-2.7205753;-1.4439118;2.7205753;1171.8766;309.74;0.7856267;-0.65828514;C78409|D630010I07|MGC107595;protein-coding
407790;Ndufa4l2;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000040280;407790;-1.9238303;-0.9439815;1.9238303;587.10004;218.31067;0.4326242;-0.5113573;BC064011|MGC117746;protein-coding
11536;Gpr182;down;GO:0001605|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0007165|GO:0007186|GO:0016020|GO:0016021;ENSMUSG00000058396;11536;-1.5562549;-0.63807833;1.5562549;4271.266;1991.0933;0.24747467;-0.3906037;AM-R|Admr|G10-D|Gpcr17|Gpcr22|MB10|NOW;protein-coding
18413;Osm;up;GO:0005125|GO:0005147|GO:0005576|GO:0005615|GO:0005900|GO:0006915|GO:0006955|GO:0007422|GO:0008083|GO:0008284|GO:0009408|GO:0033138|GO:0040008|GO:0042503|GO:0042506|GO:0042508|GO:0043410|GO:0045835|GO:0045944|GO:0046888|GO:0048266|GO:0050731;ENSMUSG00000058755;18413;2.4241695;1.2774906;2.4241695;21;34.046665;-0.21323538;1.0642552;;protein-coding
140703;Emid1;down;GO:0005515|GO:0005576|GO:0005578|GO:0005581|GO:0005783|GO:0005794|GO:0008150;ENSMUSG00000034164;140703;-1.9563441;-0.96816015;1.9563441;475.06665;176.94667;0.39928117;-0.56887895;AW122071|CO-5|Emu1;protein-coding
17898;Myl7;up;GO:0005509|GO:0005515|GO:0008152|GO:0016459|GO:0031672|GO:0043197;ENSMUSG00000020469;17898;1.5485226;0.6308924;1.5485226;176094.42;199160.88;-0.32198778;0.30890465;MLC-2alpha|MLC2a|MYL2A|Mylc2a|RLC-A;protein-coding
12323;Camk2b;down;GO:0000082|GO:0000166|GO:0002030|GO:0004672|GO:0004674|GO:0004683|GO:0005515|GO:0005516|GO:0005524|GO:0005654|GO:0005829|GO:0005886|GO:0005954|GO:0006468|GO:0006816|GO:0016301|GO:0016310|GO:0016740|GO:0016772|GO:0018105|GO:0030666|GO:0031558|GO:0032222|GO:0046686|GO:0046777|GO:0048169|GO:0050885|GO:0051233|GO:0060291|GO:0060466;ENSMUSG00000057897;12323;-1.5890437;-0.6681588;1.5890437;441.17993;200.96666;0.31123987;-0.35691896;Camk2d|MGC90738;protein-coding
56089;Ramp3;down;GO:0004872|GO:0005886|GO:0006810|GO:0006886|GO:0007165|GO:0007186|GO:0008277|GO:0008565|GO:0015026|GO:0016020|GO:0016021;ENSMUSG00000041046;56089;-1.9237554;-0.9439254;1.9237554;127.5;47.666668;0.36708942;-0.57683593;AI850306;protein-coding
432530;Adcy1;up;GO:0000166|GO:0004016|GO:0005516|GO:0005524|GO:0005634|GO:0005886|GO:0006171|GO:0007189|GO:0007190|GO:0007193|GO:0007409|GO:0007616|GO:0008294|GO:0009190|GO:0016020|GO:0016021|GO:0016829|GO:0016849|GO:0034199|GO:0035556|GO:0046872|GO:0071377;ENSMUSG00000020431;432530;1.5634913;0.6447713;1.5634913;3783.2869;4310.3003;-0.15064113;0.49413013;AC1|D11Bwg1392e|I-AC|KIAA4070|brl|mKIAA4070;protein-coding
194974;Sun3;down;GO:0005515|GO:0008150|GO:0016020|GO:0016021|GO:0034993;ENSMUSG00000040985;194974;-5.0479875;-2.3357084;5.0479875;26.902712;4.7197127;0.20754702;-2.1281614;D630047F21Rik|MGC130135|Sunc1;protein-coding
626870;Gm11992;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000040978;626870;-1.5574982;-0.63923055;1.5574982;299.6993;139.11769;0.21244399;-0.42678657;OTTMUSG00000005148;protein-coding
22271;Upp1;down;GO:0003824|GO:0004850|GO:0005737|GO:0006220|GO:0009116|GO:0009166|GO:0016740|GO:0016757|GO:0016763|GO:0046108;ENSMUSG00000020407;22271;-2.0558248;-1.0397173;2.0558248;1075.8202;381.27332;0.30891642;-0.7308009;AI325217|UPase|UdRPase|Up|Upp;protein-coding
319922;Vwc2;down;GO:0003674|GO:0005576|GO:0005578|GO:0005604|GO:0005614|GO:0005615|GO:0010811|GO:0030514|GO:0031012|GO:0045666;ENSMUSG00000050830|ENSMUSG00000090014;319922;-1.561604;-0.6430287;1.561604;40;19;0.21964042;-0.42338824;A930041G11Rik|G11|PSST739|UNQ739|cradin;protein-coding
22778;Ikzf1;up;GO:0000122|GO:0001779|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0005667|GO:0005721|GO:0006355|GO:0030097|GO:0030183|GO:0030217|GO:0030900|GO:0040018|GO:0043565|GO:0045660|GO:0045892|GO:0045893|GO:0045944|GO:0046982|GO:0048535|GO:0048538|GO:0048541|GO:0048732|GO:0051138|GO:0060041;ENSMUSG00000018654;22778;2.543053;1.3465614;2.543053;2521.6467;4255.6;-0.2640966;1.0824648;5832432G11Rik|Ikaros|KIAA4227|LyF-1|Zfpn1a1|Znfn1a1|hlk-1|mKIAA4227;protein-coding
382492;Gm12034;down;;;382492;-1.9768734;-0.98322046;1.9768734;20.537298;7.397619;0.43284813;-0.5503723;OTTMUSG00000005228;protein-coding
216549;Aftph;up;GO:0005634|GO:0005737|GO:0005794|GO:0005829|GO:0006810|GO:0008150|GO:0015031|GO:0030121|GO:0030276|GO:0043231;ENSMUSG00000049659;216549;1.806798;0.8534352;1.806798;4142.6865;5396.692;-0.1892376;0.6641976;9130023F12Rik|AU015099|AU016543|AU018432|AU019184|AU044244;protein-coding
18423;Otx1;down;GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006355|GO:0006357|GO:0007275|GO:0009952|GO:0030900|GO:0030901|GO:0042472|GO:0043565;ENSMUSG00000005917;18423;-5.0166154;-2.3267143;5.0166154;26.590002;4.4166665;0.8436734;-1.4830408;A730044F23Rik|jv;protein-coding
216613;Ccdc85a;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000032878;216613;-2.214637;-1.1470703;2.214637;156.14667;52.286667;0.31556544;-0.8315048;E030025D05Rik;protein-coding
67579;Cpeb4;up;GO:0000166|GO:0003676|GO:0003723;ENSMUSG00000020300;67579;1.5394295;0.6223958;1.5394295;9466.427;10169.112;0.01079464;0.63319045;4930447D24Rik|AI851572|mKIAA1673;protein-coding
18197;Nsg2;down;GO:0005768|GO:0005794|GO:0007212|GO:0016020|GO:0016021|GO:0031410|GO:0050780;ENSMUSG00000020297;18197;-1.7573539;-0.81340474;1.7573539;107.333336;48.906666;0.24021737;-0.57318735;8.5|AA989750|R75287;protein-coding
78372;Snrnp25;up;GO:0003674|GO:0005634|GO:0005681|GO:0005689|GO:0006397|GO:0008150|GO:0008380;ENSMUSG00000040767;78372;1.6247741;0.7002392;1.6247741;1928.5868;2294.4736;-0.09883785;0.6014013;3300001G02Rik|AL033324|C16ORF33;protein-coding
15126;Hba-x;up;GO:0000122|GO:0005344|GO:0005506|GO:0005833|GO:0006810|GO:0015671|GO:0019825|GO:0020037|GO:0043249|GO:0046872;ENSMUSG00000055609;15126;2.6488655;1.4053745;2.6488655;1078910.6;1854155.6;-0.14812024;1.2572542;AI450015|Hbz;protein-coding
15122;Hba-a1;up;GO:0001701|GO:0048821;ENSMUSG00000069919;15122;2.0830646;1.0587076;2.0830646;800243.2;1084171.5;0.16017532;1.2188829;Hba|Hba1|Hbat1;protein-coding
110257;Hba-a2;up;GO:0001540|GO:0001701|GO:0005625|GO:0005833|GO:0010942|GO:0019825|GO:0020037|GO:0022627|GO:0031838|GO:0042542|GO:0042744|GO:0043177|GO:0045776|GO:0048821|GO:0051291|GO:0051930;ENSMUSG00000069917;110257;2.0661137;1.0469196;2.0661137;725374.25;973262.5;0.18698184;1.2339014;;protein-coding
70357;Kcnip1;up;GO:0005216|GO:0005244|GO:0005267|GO:0005509|GO:0005886|GO:0006810|GO:0006811|GO:0006813|GO:0015459|GO:0016020|GO:0030425|GO:0034765|GO:0043025|GO:0045760|GO:0046982|GO:0047485|GO:0071805;ENSMUSG00000053519;70357;1.866026;0.8999691;1.866026;2845.5237;3649.6445;-0.49357733;0.40639177;2900046L02Rik|3202002F18Rik|AI842357|AW494471|KCHIP1|Kchip1.2;protein-coding
574403;Fam196b;up;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000069911;574403;2.1671238;1.1157815;2.1671238;338.6;531.12006;-0.52662706;0.58915454;EG574403|Gm6041|MGC99845;protein-coding
214112;Nipal4;down;GO:0003674|GO:0004872|GO:0005575|GO:0006810|GO:0006811|GO:0007165|GO:0015693|GO:0016020|GO:0016021;ENSMUSG00000020411;214112;-1.8499755;-0.8875061;1.8499755;3930.1992;1524.1708;0.373799;-0.51370716;9530066K23Rik;protein-coding
407814;BC053393;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000046974;407814;-2.2556632;-1.1735517;2.2556632;95;32;0.5007146;-0.6728371;;protein-coding
276891;Timd4;down;GO:0016020|GO:0016021;ENSMUSG00000055546;276891;-2.5096033;-1.3274593;2.5096033;23.333334;6.6666665;0.7858913;-0.541568;B430010N18Rik|TIM-4|Tim4;protein-coding
15944;Irgm1;down;GO:0000166|GO:0005525|GO:0005764|GO:0005768|GO:0005770|GO:0005783|GO:0005794|GO:0005886|GO:0006914|GO:0006952|GO:0016020|GO:0016787|GO:0016817|GO:0031410|GO:0042995|GO:0045087;ENSMUSG00000046879;15944;-2.1874366;-1.1292412;2.1874366;833.611;271.3578;0.5196908;-0.6095505;Ifi1|Iigp3|Iipg3|Irgm|LRG-47;protein-coding
432555;Gm5431;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000058163;432555;-2.9286814;-1.5502512;2.9286814;15.355556;5.4066663;0.2313172;-1.3189341;EG432555;protein-coding
237754;Btnl9;down;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000040283;237754;-1.642638;-0.7160145;1.642638;97.02;42.853333;0.3407289;-0.37528563;B430208I01|Btn3|D330012D11Rik;protein-coding
237759;Col23a1;down;GO:0005581|GO:0005615|GO:0005886|GO:0008201|GO:0009986|GO:0016020|GO:0016021|GO:0042803|GO:0070207;ENSMUSG00000063564;237759;-1.5159171;-0.6001908;1.5159171;6450.655;3064.4329;0.21408685;-0.38610396;2810458L13Rik|AI429655;protein-coding
30805;Slc22a4;up;GO:0000166|GO:0003333|GO:0005215|GO:0005524|GO:0005739|GO:0006641|GO:0006810|GO:0006811|GO:0006814|GO:0009437|GO:0015075|GO:0015226|GO:0015293|GO:0015491|GO:0015651|GO:0015697|GO:0015879|GO:0016020|GO:0016021|GO:0016324|GO:0022857|GO:0030165|GO:0034220|GO:0055085;ENSMUSG00000020334;30805;2.134167;1.0936731;2.134167;1055.5865;1484.3131;-0.005417824;1.0882553;Octn1;protein-coding
216739;Acsl6;down;GO:0000166|GO:0001676|GO:0003824|GO:0004467|GO:0005515|GO:0005524|GO:0005634|GO:0005739|GO:0005741|GO:0005777|GO:0005783|GO:0005789|GO:0005792|GO:0006629|GO:0006631|GO:0006641|GO:0007405|GO:0008152|GO:0008654|GO:0010747|GO:0010867|GO:0010976|GO:0015908|GO:0016020|GO:0016021|GO:0016874|GO:0019432;ENSMUSG00000020333;216739;-1.6276363;-0.70277834;1.6276363;102.09333;48.52;0.16463344;-0.5381449;A330035H04Rik|AW050338|Facl6|LACS|Lacsl|MGC36650|mKIAA0837;protein-coding
14799;Gria1;down;GO:0001919|GO:0001965|GO:0004872|GO:0004970|GO:0004971|GO:0005216|GO:0005234|GO:0005515|GO:0005624|GO:0005769|GO:0005783|GO:0005829|GO:0005886|GO:0006810|GO:0006811|GO:0007165|GO:0007268|GO:0007616|GO:0008179|GO:0009636|GO:0014069|GO:0016020|GO:0016021|GO:0019228|GO:0019717|GO:0019901|GO:0019904|GO:0030054|GO:0030165|GO:0030425|GO:0030666|GO:0031267|GO:0031489|GO:0031594|GO:0031623|GO:0031681|GO:0031698|GO:0032279|GO:0032281|GO:0034220|GO:0042995|GO:0043025|GO:0043197|GO:0043198|GO:0043234|GO:0044309|GO:0045202|GO:0045211|GO:0045838|GO:0048167|GO:0050804|GO:0050806|GO:0051018;ENSMUSG00000020524;14799;-1.58851;-0.66767424;1.58851;662.4644;297.47104;0.31335005;-0.3543242;2900051M01Rik|AI853806|Glr-1|Glr1|GluA1|GluR-A|GluRA|Glur-1|Glur1|HIPA1;protein-coding
54396;Irgm2;down;GO:0003924|GO:0005794|GO:0020003|GO:0034341|GO:0042742|GO:0042832;ENSMUSG00000069874;54396;-1.6565766;-0.7282049;1.6565766;532.9646;233.39099;0.54816914;-0.18003576;AI481100|GTPI|Iigp2|MGC102455;protein-coding
216781;Trim58;up;GO:0003674|GO:0005575|GO:0005622|GO:0008150|GO:0008270|GO:0046872;ENSMUSG00000037124;216781;1.6519884;0.7242036;1.6519884;587.95996;626.61127;0.105471134;0.8296747;Gm16|Gm1783;protein-coding
17910;Myo15;up;GO:0000166|GO:0003774|GO:0003779|GO:0005515|GO:0005524|GO:0005737|GO:0005856|GO:0007605|GO:0007626|GO:0008152|GO:0016459|GO:0032420|GO:0032421|GO:0042472|GO:0042995;ENSMUSG00000042678;17910;2.5995524;1.3782632;2.5995524;88.82001;159.96;-0.6618654;0.71639776;Myo15a|sh-2|sh2;protein-coding
16515;Kcnj12;down;GO:0005216|GO:0005244|GO:0005886|GO:0006810|GO:0006811|GO:0006813|GO:0016020|GO:0016021|GO:0030165|GO:0030315|GO:0030425|GO:0034765|GO:0043025|GO:0071805;ENSMUSG00000042529;16515;-1.6210462;-0.69692516;1.6210462;472;206.37334;0.32016754;-0.37675762;IRK2|Kir2.2|MB-IRK2|MGC144838|MGC144839;protein-coding
11541;Adora2b;down;GO:0001609|GO:0001973|GO:0002882|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0007165|GO:0007186|GO:0007189|GO:0008284|GO:0008285|GO:0009986|GO:0010575|GO:0010701|GO:0010893|GO:0016021|GO:0030819|GO:0030828|GO:0031284|GO:0031668|GO:0032722|GO:0032755|GO:0032966|GO:0033605|GO:0043306|GO:0045765|GO:0045909|GO:0060087;ENSMUSG00000018500;11541;-1.5951442;-0.6736868;1.5951442;47.333332;18.666666;0.11929417;-0.55439264;A2BAR|A2BR|A2b|AA2BR|AI480866|AI605384|MGC144574|MGC144575;protein-coding
213980;Fbxw10;down;GO:0003674|GO:0005575|GO:0008150;ENSMUSG00000090173;213980;-1.7457902;-0.8038802;1.7457902;21.64;9.259999;0.5715744;-0.23230584;Fbw10|HREP|SM25H2|SM2SH2;protein-coding
380702;Shisa6;up;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;ENSMUSG00000053930;380702;1.7733047;0.82644045;1.7733047;443.05334;571.5867;-0.27549234;0.55094814;Gm879;protein-coding
193003;Pirt;down;GO:0016020|GO:0016021;ENSMUSG00000048070|ENSMUSG00000090123;193003;-1.9863007;-0.99008405;1.9863007;2338.115;850.62396;0.491793;-0.49829102;A530088H08Rik;protein-coding
