Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);Regulation ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Gene Symbol;Aliases;Entrez ID;Ensembl ID;GO Accession;Gene Type
11556;-2.4152741;-1.272187;2.4152741;down;143.96666;42.36667;0.84079534;-0.43139172;Adrb3;Adrb-3;11556;ENSMUSG00000031489;GO:0002024|GO:0002025|GO:0004871|GO:0004872|GO:0004930|GO:0004935|GO:0004939|GO:0005624|GO:0005634|GO:0005886|GO:0007165|GO:0007186|GO:0007189|GO:0007190|GO:0009409|GO:0015052|GO:0016020|GO:0016021|GO:0031649|GO:0031699|GO:0040015|GO:0042755|GO:0042803|GO:0043235|GO:0043410|GO:0050873|GO:0051379|GO:0051380|GO:0071875;protein-coding
20288;-2.3433707;-1.2285852;2.3433707;down;223.81335;70.80666;0.26583228;-0.962753;Msr1;MRS-A|MSR|MSR-A|SR-AI|SR-AII|Scara1|Scvr;20288;ENSMUSG00000025044;GO:0004872|GO:0005044|GO:0005515|GO:0005581|GO:0005829|GO:0005886|GO:0006897|GO:0006898|GO:0007165|GO:0010744|GO:0010886|GO:0016020|GO:0016021|GO:0030169|GO:0030301|GO:0031410|GO:0034362|GO:0034381|GO:0042953;protein-coding
67620;-1.7910838;-0.8408328;1.7910838;down;178.68001;72.26667;0.41214418;-0.42868868;Lrp2bp;1700113N17Rik|2310006J04Rik|4930479L12Rik|MegBP;67620;ENSMUSG00000031637;GO:0005488|GO:0005515|GO:0005737|GO:0008150;protein-coding
23965;1.5659703;0.6470569;1.5659703;up;6115.273;7074.6733;-0.41262785;0.23442905;Odz3;2610100B16Rik|Odz1|Ten-m3|mKIAA1455;23965;ENSMUSG00000031561;GO:0005887;protein-coding
234258;1.5718555;0.6524687;1.5718555;up;1878.9869;2152.1936;-0.13527615;0.51719254;Neil3;AI449477|BC034753|C85903|MGC27861|MGC36916;234258;ENSMUSG00000039396;GO:0000405|GO:0003676|GO:0003677|GO:0003684|GO:0003690|GO:0003697|GO:0003824|GO:0003906|GO:0005622|GO:0005634|GO:0006281|GO:0006284|GO:0006289|GO:0006974|GO:0008152|GO:0008270|GO:0016787|GO:0016798|GO:0016799|GO:0016829|GO:0019104|GO:0046872;protein-coding
20284;-4.929356;-2.3013992;4.929356;down;17.333334;3;0.29674292;-2.0046563;Scrg1;AW124307;20284;ENSMUSG00000031610;GO:0005576;protein-coding
108150;1.5082825;0.59290665;1.5082825;up;1839.1133;2027.6334;-0.31057104;0.2823356;Galnt7;AI225872;108150;ENSMUSG00000031608;GO:0004653|GO:0005529|GO:0005794|GO:0006493|GO:0008152|GO:0016020|GO:0016021|GO:0016740|GO:0016757;protein-coding
66234;1.5093443;0.593922;1.5093443;up;4033.7068;4454.6997;-0.33027014;0.26365185;Sc4mol;1500001G16Rik|C78600|DESP4|ERG25;66234;ENSMUSG00000031604;GO:0000254|GO:0005506|GO:0005783|GO:0005789|GO:0006633|GO:0006694|GO:0008610|GO:0016020|GO:0016021|GO:0016126|GO:0016491|GO:0055114;protein-coding
18166;-2.0489097;-1.0348564;2.0489097;down;222.01082;78.25498;0.4476649;-0.5871916;Npy1r;Npyr|Y1-R;18166;ENSMUSG00000036437;GO:0001601|GO:0001602|GO:0003151|GO:0004871|GO:0004872|GO:0004930|GO:0004983|GO:0005829|GO:0005886|GO:0006006|GO:0007165|GO:0007186|GO:0007218|GO:0007626|GO:0007631|GO:0008021|GO:0008217|GO:0016020|GO:0016021|GO:0019233|GO:0030424|GO:0040014|GO:0045907|GO:0046888|GO:0051481;protein-coding
234356;-1.5408494;-0.6237259;1.5408494;down;979.83325;457.33334;0.19641463;-0.42731127;Csgalnact1;4732435N03Rik|CSGalNAcT-1;234356;ENSMUSG00000036356;GO:0005625|GO:0005794|GO:0008152|GO:0008376|GO:0008955|GO:0015020|GO:0016020|GO:0016021|GO:0016740|GO:0016758|GO:0019276|GO:0030206|GO:0032580|GO:0046398|GO:0046872|GO:0047237|GO:0047238|GO:0050653;protein-coding
16956;-1.6221749;-0.6979294;1.6221749;down;16419.143;7299.664;0.3195629;-0.37836647;Lpl;;16956;ENSMUSG00000015568;GO:0003824|GO:0004465|GO:0004806|GO:0005102|GO:0005515|GO:0005576|GO:0005615|GO:0005886|GO:0006629|GO:0006633|GO:0008201|GO:0010744|GO:0010886|GO:0010890|GO:0016020|GO:0016042|GO:0016787|GO:0017129|GO:0019432|GO:0019433|GO:0031012|GO:0031225|GO:0034361|GO:0034372|GO:0042627|GO:0070328;protein-coding
110877;-1.5635048;-0.6447836;1.5635048;down;66.86;33.333332;0.33556795;-0.3092157;Slc18a1;4832416I10Rik|MGC28683|MGC37299|Vat1|Vmat1;110877;ENSMUSG00000036330;GO:0005737|GO:0006810|GO:0006836|GO:0006855|GO:0015222|GO:0015238|GO:0015893|GO:0016020|GO:0016021|GO:0019899|GO:0031410|GO:0033603|GO:0051610|GO:0051612|GO:0055085;protein-coding
12845;-2.187128;-1.1290377;2.187128;down;248.98;79.26667;0.59112805;-0.5379097;Comp;TSP5;12845;ENSMUSG00000031849;GO:0001968|GO:0003417|GO:0005201|GO:0005499|GO:0005509|GO:0005518|GO:0005576|GO:0005578|GO:0005615|GO:0006915|GO:0006916|GO:0007155|GO:0008201|GO:0030198|GO:0031012|GO:0043395|GO:0060173;protein-coding
12931;2.5686595;1.3610157;2.5686595;up;49.546665;81.23333;-0.68389183;0.67712384;Crlf1;CLF-1|CRLM3|NR6.1;12931;ENSMUSG00000007888;GO:0004872|GO:0005127|GO:0005576|GO:0007165|GO:0008284|GO:0019955|GO:0042517|GO:0043524|GO:0046982;protein-coding
70807;1.7306944;0.791351;1.7306944;up;501.29337;627.67346;-0.22348563;0.5678654;Arrdc2;4632416I05Rik|Ilad1;70807;ENSMUSG00000002910;GO:0003674|GO:0005575|GO:0007165|GO:0008150;protein-coding
234395;-1.7381674;-0.797567;1.7381674;down;587.4867;242.23332;0.33136463;-0.4662024;Ushbp1;2210404N08Rik|9430064H24|AIEBP|MCC2;234395;ENSMUSG00000034911;GO:0005575|GO:0008150|GO:0030165;protein-coding
69550;-1.5386269;-0.6216434;1.5386269;down;984.35333;461.05334;0.32838154;-0.29326186;Bst2;2310015I10Rik|Bst-2|C87040|DAMP-1|GREG;69550;ENSMUSG00000046718;GO:0004871|GO:0005622|GO:0005794|GO:0005886|GO:0007165|GO:0016020|GO:0016021|GO:0016324|GO:0031225|GO:0042803|GO:0043123|GO:0044459|GO:0045087|GO:0051607;protein-coding
16453;-1.5327367;-0.61610985;1.5327367;down;1674.4498;791.49384;0.11498928;-0.50112057;Jak3;fae|wil;16453;ENSMUSG00000031805;GO:0000166|GO:0002731|GO:0004672|GO:0004713|GO:0004715|GO:0005515|GO:0005524|GO:0005622|GO:0005737|GO:0005829|GO:0005856|GO:0006468|GO:0007167|GO:0007204|GO:0007243|GO:0016020|GO:0016301|GO:0016310|GO:0016740|GO:0016772|GO:0018108|GO:0019221|GO:0030183|GO:0032693|GO:0032695|GO:0042102|GO:0042104|GO:0042506|GO:0042981|GO:0043029|GO:0045221|GO:0045626|GO:0045768|GO:0045944|GO:0046777|GO:0048535|GO:0050778|GO:0050868|GO:0051928|GO:0070232|GO:0070244|GO:0070669|GO:0070670;protein-coding
72297;-1.7315073;-0.7920284;1.7315073;down;402.89334;168.29333;0.5378453;-0.25418314;B3gnt3;2210008L19Rik;72297;ENSMUSG00000031803;GO:0003674|GO:0005575|GO:0005794|GO:0006486|GO:0008150|GO:0008378|GO:0016020|GO:0016021|GO:0016740|GO:0016757;protein-coding
75141;-2.115544;-1.0810287;2.115544;down;42.52824;15.046666;0.39052296;-0.69050574;Rasd2;4930526B11Rik|AU045414|Rhes|TEM-2|TEM2;75141;ENSMUSG00000034472;GO:0000166|GO:0001963|GO:0003924|GO:0005525|GO:0005886|GO:0006184|GO:0007165|GO:0007264|GO:0007610|GO:0007626|GO:0016020|GO:0031397|GO:0031624|GO:0033235|GO:0043548|GO:0043949|GO:0051897;protein-coding
110784;-1.622841;-0.6985216;1.622841;down;81.89333;36.946667;0.26668325;-0.43183836;Nr3c2;MR|Mlr;110784;ENSMUSG00000031618;GO:0003677|GO:0003690|GO:0003700|GO:0003707|GO:0004872|GO:0005496|GO:0005515|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0006883|GO:0007165|GO:0007588|GO:0017082|GO:0031959|GO:0042127|GO:0042562|GO:0042803|GO:0043401|GO:0043565|GO:0046872|GO:0046982;protein-coding
14934;2.7674491;1.4685568;2.7674491;up;9717.937;17599.729;-0.387146;1.0814108;Gypa;AI853584|CD235a|GPA;14934;ENSMUSG00000051839;GO:0005887|GO:0007016|GO:0009897|GO:0016020|GO:0016021|GO:0042803|GO:0047484;protein-coding
16168;-1.6544267;-0.72633135;1.6544267;down;908.907;392.81998;0.37070942;-0.35562196;Il15;AI503618;16168;ENSMUSG00000031712;GO:0001866|GO:0005125|GO:0005126|GO:0005576|GO:0005615|GO:0005737|GO:0006955|GO:0008284|GO:0030212|GO:0032740|GO:0032819|GO:0032825|GO:0042102|GO:0042517|GO:0045062|GO:0045580|GO:0048535|GO:0048662|GO:0050691|GO:0050778;protein-coding
50931;-1.5128819;-0.5972994;1.5128819;down;467.13998;222.44337;0.19388135;-0.40341806;Il27ra;CRL1|IL-27R|Tccr|WSX-1|Wsx1|zcytor1;50931;ENSMUSG00000005465;GO:0002827|GO:0002829|GO:0004872|GO:0005515|GO:0007165|GO:0016020|GO:0016021|GO:0032729|GO:0045509|GO:0048302|GO:0050830|GO:0070106;protein-coding
17095;1.5000162;0.5849781;1.5000162;up;2556.4802;2726.2063;-0.052844364;0.53213376;Lyl1;Lyl-1|bHLHa18;17095;ENSMUSG00000034041;GO:0001955|GO:0003677|GO:0005634|GO:0006351|GO:0006355|GO:0030183|GO:0045893|GO:0060216;protein-coding
16596;2.7437713;1.4561602;2.7437713;up;3123.0332;5594.64;-0.390687;1.0654732;Klf1;Eklf|Nan;16596;ENSMUSG00000054191;GO:0001701|GO:0001889|GO:0003677|GO:0005634|GO:0006338|GO:0030218|GO:0035162|GO:0043249|GO:0044212|GO:0045893|GO:0048821;protein-coding
234542;1.5124415;0.59687936;1.5124415;up;43.636868;48.85262;-0.23794222;0.3589371;Rtbdn;A330096I21Rik|BC022744|MGC31644|MGC38683|MGC38855|Rtbnd;234542;ENSMUSG00000048617;GO:0003674|GO:0005575|GO:0005576|GO:0008150;protein-coding
21672;1.5106453;0.59516495;1.5106453;up;61670.99;66538.305;-0.05122757;0.5439374;Prdx2;AL022839|Band-8|NkefB|PRP|PrxII|TDX1|TPx|TPx-B|TR|TSA|Tdpx1|Torin;21672;ENSMUSG00000005161;GO:0000187|GO:0002536|GO:0004601|GO:0005515|GO:0005737|GO:0005739|GO:0005829|GO:0006916|GO:0006979|GO:0008379|GO:0008430|GO:0010310|GO:0016209|GO:0016491|GO:0019430|GO:0030194|GO:0031665|GO:0032088|GO:0032496|GO:0034599|GO:0042098|GO:0042743|GO:0042744|GO:0042981|GO:0043524|GO:0045581|GO:0048538|GO:0048872|GO:0051920|GO:0055114|GO:2000378;protein-coding
12404;-5.2628055;-2.395832;5.2628055;down;128.83333;18.333334;1.0867482;-1.3090838;Cbln1;AI323299;12404;ENSMUSG00000031654;GO:0005515|GO:0005576|GO:0016020|GO:0030054|GO:0042803|GO:0045202;protein-coding
11513;1.5237873;0.60766155;1.5237873;up;992.9466;1112.4601;-0.04075368;0.5669079;Adcy7;AA407758|MGC141539;11513;ENSMUSG00000031659;GO:0000166|GO:0004016|GO:0005524|GO:0005624|GO:0005886|GO:0006171|GO:0007189|GO:0007190|GO:0007193|GO:0009190|GO:0016020|GO:0016021|GO:0016829|GO:0016849|GO:0030819|GO:0034199|GO:0035556|GO:0046872|GO:0071361|GO:0071377;protein-coding
244579;-1.6230727;-0.6987276;1.6230727;down;3089.3008;1334.6733;0.1687247;-0.5300029;Tox3;500-9|BC052044|C230068E13|CAGF9|Tnrc9;244579;ENSMUSG00000043668;GO:0003677|GO:0003682|GO:0005575|GO:0005634|GO:0006351|GO:0006355|GO:0006915|GO:0019722|GO:0034056|GO:0042803|GO:0043524|GO:0045768|GO:0045893|GO:0051219;protein-coding
16373;-1.7511302;-0.80828637;1.7511302;down;1810.9137;747.2067;0.3277715;-0.48051485;Irx3;AI894186;16373;ENSMUSG00000031734;GO:0001822|GO:0003674|GO:0003677|GO:0003700|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0007275|GO:0007498|GO:0043565|GO:0045665|GO:0045666;protein-coding
54352;-1.737675;-0.79715824;1.737675;down;1867.6001;787.9001;0.27058697;-0.5265713;Irx5;;54352;ENSMUSG00000031737;GO:0002027|GO:0003677|GO:0003700|GO:0005634|GO:0006355|GO:0007601|GO:0010468|GO:0042551|GO:0043565|GO:0048468|GO:0050896|GO:0060040;protein-coding
17750;5.924293;2.566643;5.924293;up;3682.26;13564.6875;-0.8512805;1.7153625;Mt2;AA409533|MT-II|Mt-2;17750;ENSMUSG00000031762;GO:0006882|GO:0007263|GO:0008270|GO:0010273|GO:0046872;protein-coding
17748;4.837339;2.2742136;4.837339;up;5763.8423;19536.37;-0.6637141;1.6104994;Mt1;MT-I|Mt-1;17748;ENSMUSG00000031765;GO:0005507|GO:0005764|GO:0005829|GO:0006875|GO:0006882|GO:0007263|GO:0008270|GO:0010273|GO:0046872;protein-coding
382045;2.9089463;1.5404967;2.9089463;up;27.013334;60.093334;-0.10316881;1.4373279;Gpr114;Gm1109|PGR27;382045;ENSMUSG00000061577;GO:0003674|GO:0004871|GO:0004872|GO:0004888|GO:0004930|GO:0005575|GO:0005886|GO:0007165|GO:0007166|GO:0007186|GO:0007218|GO:0008150|GO:0016020|GO:0016021;protein-coding
14766;1.6285154;0.7035574;1.6285154;up;1808.5665;2132.1868;-0.24478531;0.45877203;Gpr56;Cyt28|TM7LN4|TM7XN1;14766;ENSMUSG00000031785;GO:0004871|GO:0004872|GO:0004888|GO:0004930|GO:0005886|GO:0007155|GO:0007165|GO:0007166|GO:0007186|GO:0007218|GO:0007420|GO:0016020|GO:0016021;protein-coding
330830;5.29858;2.4056058;5.29858;up;13.28;40.34;-0.8205247;1.5850812;Ccdc135;Gm770|SRG-L|SRG-S;330830;ENSMUSG00000031786;GO:0003674|GO:0005737|GO:0008150;protein-coding
74187;1.6036556;0.68136436;1.6036556;up;4574.482;5316.379;-0.14671262;0.53465176;Katnb1;2410003J24Rik|KAT;74187;ENSMUSG00000031787;GO:0005515|GO:0005737|GO:0005813|GO:0005856|GO:0005874|GO:0007026|GO:0007049|GO:0007067|GO:0008352|GO:0010942|GO:0010976|GO:0030424|GO:0030426|GO:0030496|GO:0031117|GO:0043025|GO:0045502|GO:0046982|GO:0051013|GO:0051301;protein-coding
12556;-1.581598;-0.661383;1.581598;down;635.04004;291.98666;0.16700713;-0.49437585;Cdh16;;12556;ENSMUSG00000031881;GO:0005509|GO:0005886|GO:0007155|GO:0007156|GO:0016020|GO:0016021;protein-coding
277978;-1.5635021;-0.6447811;1.5635021;down;1139.84;527.17334;0.26551852;-0.3792626;Exoc3l;C730015A04Rik;277978;ENSMUSG00000043251;GO:0000145|GO:0005515|GO:0006887|GO:0030072|GO:0030141|GO:0031410;protein-coding
234684;1.7777733;0.83007133;1.7777733;up;141.32666;179.89333;-0.2991487;0.5309226;Lrrc29;A630024J02Rik|FBL9|FBXL9;234684;ENSMUSG00000041679;GO:0003674|GO:0005575|GO:0008150;protein-coding
18104;2.0511327;1.0364208;2.0511327;up;751.4733;1073.4799;-0.13576634;0.9006545;Nqo1;AV001255|Dia4|Dtd|Nmo-1|Nmo1|Nmor1|Ox-1|Ox1|Qr1;18104;ENSMUSG00000003849;GO:0003955|GO:0004784|GO:0005737|GO:0005829|GO:0006801|GO:0006979|GO:0009055|GO:0016491|GO:0043025|GO:0043086|GO:0043525|GO:0050662|GO:0055114;protein-coding
56523;-1.5007056;-0.58564097;1.5007056;down;35.966667;17.853334;0.12019285;-0.46544814;Pmfbp1;1700016D22Rik|F77|Stap;56523;ENSMUSG00000031727;GO:0003674|GO:0005737|GO:0008150;protein-coding
74568;-1.5067493;-0.59143937;1.5067493;down;98.90601;48.913334;0.15398788;-0.4374515;Mlkl;9130019I15Rik;74568;ENSMUSG00000012519;GO:0004672|GO:0005524|GO:0006468|GO:0016772;protein-coding
67866;-1.6615978;-0.7325713;1.6615978;down;130.01332;56.76;0.39948162;-0.33308968;Wfdc1;2310058A03Rik|ps20;67866;ENSMUSG00000023336;GO:0001558|GO:0003674|GO:0004867|GO:0005576|GO:0005615|GO:0010466|GO:0010951|GO:0030414|GO:0050680;protein-coding
69047;-1.7067493;-0.7712512;1.7067493;down;73.06;31.340002;0.2674179;-0.5038333;Atp2c2;1810010G06Rik|KIAA0703|Spca2|mKIAA0703;69047;ENSMUSG00000034112;GO:0000166|GO:0003674|GO:0003824|GO:0005388|GO:0005524|GO:0005575|GO:0006200|GO:0006754|GO:0006810|GO:0006811|GO:0006812|GO:0006816|GO:0008152|GO:0015662|GO:0016020|GO:0016021|GO:0016787|GO:0016820|GO:0034220|GO:0046872|GO:0070588;protein-coding
234797;-1.6792197;-0.747791;1.6792197;down;3497.5938;1508.9066;0.28090605;-0.46688494;6430548M08Rik;AW049007|Kiaa0513|mKIAA0513;234797;ENSMUSG00000031824;GO:0003674|GO:0008150;protein-coding
15227;-1.5894666;-0.6685427;1.5894666;down;29.546667;13.5666685;0.48438454;-0.18415816;Foxf1a;AI450827|FREAC1|Foxf1|Freac-1|HFH-8|Hfh8;15227;ENSMUSG00000042812;GO:0000122|GO:0001568|GO:0001570|GO:0001701|GO:0001756|GO:0002053|GO:0003197|GO:0003214|GO:0003677|GO:0003690|GO:0003700|GO:0003705|GO:0005634|GO:0005667|GO:0006351|GO:0006355|GO:0006366|GO:0007224|GO:0007368|GO:0007494|GO:0007498|GO:0007507|GO:0008134|GO:0008301|GO:0009887|GO:0010811|GO:0014822|GO:0016337|GO:0030198|GO:0030324|GO:0030335|GO:0031016|GO:0043305|GO:0043565|GO:0044212|GO:0045198|GO:0045893|GO:0045944|GO:0048286|GO:0048371|GO:0048557|GO:0048565|GO:0048566|GO:0048613|GO:0048617|GO:0050728|GO:0051090|GO:0051145|GO:0051150|GO:0060425|GO:0060426|GO:0060438|GO:0060441|GO:0060446|GO:0060461|GO:0060463|GO:0060841|GO:0061030|GO:0071345|GO:0071407|GO:0072001|GO:0072189|GO:0090131;protein-coding
20539;1.6391445;0.7129431;1.6391445;up;7937.4224;9336.28;-0.058370907;0.6545722;Slc7a5;4F2LC|D0H16S474E|TA1;20539;ENSMUSG00000040010;GO:0005886|GO:0006865|GO:0015179|GO:0015807|GO:0016021;protein-coding
22761;1.5222917;0.60624474;1.5222917;up;13025.073;14399.866;-0.19160016;0.41464457;Zfpm1;FOG|Fog1;22761;ENSMUSG00000049577;GO:0000122|GO:0001102|GO:0003676|GO:0003677|GO:0003714|GO:0005515|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007507|GO:0008134|GO:0008270|GO:0030218|GO:0030219|GO:0045944|GO:0046872;protein-coding
100043225;-1.570045;-0.65080595;1.570045;down;45.44849;20.230513;0.4253737;-0.22543223;Gm16378;EG434356;100043225;ENSMUSG00000074046;GO:0003674|GO:0005575|GO:0008150;protein-coding
102278;-1.7469028;-0.8047993;1.7469028;down;28.519999;12.046666;0.49915615;-0.30564317;Cpne7;AW047065;102278;ENSMUSG00000034796;GO:0003674|GO:0005575|GO:0008150;protein-coding
56199;2.0966985;1.0681194;2.0966985;up;16802.695;24600.861;-0.14125316;0.92686623;Abcb10;AU016331|Abc-me|Abcb12|C76534;56199;ENSMUSG00000031974;GO:0000166|GO:0005215|GO:0005524|GO:0005739|GO:0005743|GO:0006200|GO:0006810|GO:0008152|GO:0015421|GO:0016020|GO:0016021|GO:0016887|GO:0017111|GO:0032592|GO:0042626|GO:0042803|GO:0055085;protein-coding
11606;-2.2404294;-1.1637753;2.2404294;down;28.193335;9.28;0.24846761;-0.91530776;Agt;AI265500|AngII|Aogen|Serpina8;11606;ENSMUSG00000031980;GO:0001543|GO:0001568|GO:0001658|GO:0001822|GO:0001991|GO:0001998|GO:0001999|GO:0002018|GO:0002019|GO:0002035|GO:0003051|GO:0003331|GO:0004867|GO:0005179|GO:0005576|GO:0005615|GO:0006883|GO:0006917|GO:0007160|GO:0007166|GO:0007186|GO:0007202|GO:0007588|GO:0008065|GO:0008217|GO:0008285|GO:0009409|GO:0009651|GO:0010468|GO:0010535|GO:0010595|GO:0010613|GO:0010698|GO:0010873|GO:0010951|GO:0014061|GO:0014068|GO:0014824|GO:0014873|GO:0030162|GO:0030198|GO:0030308|GO:0030432|GO:0031701|GO:0031702|GO:0031703|GO:0032270|GO:0032930|GO:0034104|GO:0035411|GO:0035813|GO:0035815|GO:0040018|GO:0042310|GO:0042311|GO:0042445|GO:0042756|GO:0043065|GO:0043085|GO:0043410|GO:0043524|GO:0044444|GO:0045723|GO:0045742|GO:0045777|GO:0045893|GO:0046622|GO:0048143|GO:0048144|GO:0048146|GO:0048169|GO:0048659|GO:0050663|GO:0050731|GO:0051145|GO:0051387|GO:0051403|GO:0051929|GO:0061049|GO:0061098|GO:0070371|GO:0090190;protein-coding
270109;1.7302916;0.79101515;1.7302916;up;25.42;32.79333;-0.25144958;0.53956556;Pcnxl2;A830048P05|AU067631|E330039K12Rik|KIAA0435|mKIAA0435;270109;ENSMUSG00000060212;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
71946;1.5608678;0.6423483;1.5608678;up;3788.7734;4209.6;-3.83E-04;0.6419652;Endod1;2210414F18Rik|2310067E08Rik|C85344;71946;ENSMUSG00000037419;GO:0003674|GO:0003676|GO:0004518|GO:0004519|GO:0005575|GO:0005576|GO:0008150|GO:0008152|GO:0016787|GO:0046872;protein-coding
100040259;-1.8448172;-0.88347787;1.8448172;down;57.02332;23.067781;0.29724884;-0.586229;Gm16379;EG434371;100040259;;;protein-coding
244723;1.5225232;0.6064642;1.5225232;up;74.30667;81.753334;-0.39800754;0.20845668;Olfm2;A030009A06Rik;244723;ENSMUSG00000032172;GO:0003674|GO:0005575|GO:0008150;protein-coding
53867;2.0413263;1.0295068;2.0413263;up;22;32.333332;-0.46937886;0.5601279;Col5a3;;53867;ENSMUSG00000004098;GO:0005198|GO:0005581|GO:0005588|GO:0007160|GO:0008201|GO:0030198;protein-coding
319278;-2.2035062;-1.1398009;2.2035062;down;175.96141;57.70277;0.46650204;-0.67329884;A230050P20Rik;;319278;ENSMUSG00000038884;GO:0003674|GO:0005575|GO:0008150;protein-coding
78369;3.056831;1.6120367;3.056831;up;966.19354;1913.6674;-0.65350085;0.95853585;Icam4;1810015M19Rik|Cd242|ICAM-4;78369;ENSMUSG00000001014;GO:0005576|GO:0005886|GO:0007155|GO:0016020|GO:0016021|GO:0016337;protein-coding
15898;3.3376486;1.7388321;3.3376486;up;14.920001;29.86;-0.3529273;1.3859048;Icam5;CD50|ICAM-3|Icam3|MGC130520|TLN|Tlcn;15898;ENSMUSG00000032174;GO:0005515|GO:0005886|GO:0006909;protein-coding
16835;1.5840063;0.66357803;1.5840063;up;4002.5332;4622.7534;-0.303305;0.36027303;Ldlr;Hlb301;16835;ENSMUSG00000032193;GO:0004872|GO:0005041|GO:0005509|GO:0005515|GO:0005764|GO:0005768|GO:0005769|GO:0005886|GO:0005901|GO:0005905|GO:0006629|GO:0006810|GO:0006869|GO:0006897|GO:0007165|GO:0008202|GO:0008203|GO:0009897|GO:0010008|GO:0016020|GO:0016021|GO:0030169|GO:0030229|GO:0030299|GO:0030301|GO:0030669|GO:0034362|GO:0034383|GO:0042157|GO:0042159|GO:0042632|GO:0055038;protein-coding
67119;-1.5360712;-0.61924505;1.5360712;down;237.86388;116.37859;-0.020198664;-0.6394437;Ccdc159;2510048L02Rik;67119;ENSMUSG00000006241;GO:0003674|GO:0005575|GO:0008150;protein-coding
13857;2.8632507;1.5176541;2.8632507;up;2675.7932;5282.622;-0.4343481;1.083306;Epor;;13857;ENSMUSG00000006235;GO:0004872|GO:0004888|GO:0004896|GO:0004900|GO:0005515|GO:0005576|GO:0005886|GO:0007165|GO:0007204|GO:0007420|GO:0007507|GO:0009790|GO:0016020|GO:0016021|GO:0019221|GO:0042802|GO:0044419|GO:0046697;protein-coding
15571;-1.755674;-0.81202495;1.755674;down;94.744995;40.875;0.36482763;-0.4471973;Elavl3;2600009P04Rik|Huc|PLE21|mHuC;15571;ENSMUSG00000003410;GO:0000166|GO:0003676|GO:0003723|GO:0007275|GO:0007399|GO:0017091|GO:0030154;protein-coding
11433;2.6572828;1.4099518;2.6572828;up;8733.89;15038.464;-0.30674997;1.1032019;Acp5;TRACP|TRAP;11433;ENSMUSG00000001348;GO:0003993|GO:0005615|GO:0005764|GO:0005829|GO:0007162|GO:0008152|GO:0008198|GO:0008199|GO:0016311|GO:0016787|GO:0030335|GO:0032496|GO:0032691|GO:0032695|GO:0032720|GO:0032929|GO:0034097|GO:0045019|GO:0045453|GO:0046872|GO:0050728|GO:0050830|GO:0060349;protein-coding
235180;-1.5122513;-0.5966978;1.5122513;down;71.98;34.7;0.15670395;-0.43999386;Fez1;MGC19293|UNC-76|UNC76;235180;ENSMUSG00000032118;GO:0005080|GO:0005515|GO:0005737|GO:0005739|GO:0005813|GO:0005886|GO:0010976|GO:0030424|GO:0030425|GO:0042995|GO:0043015|GO:0045666|GO:0047485|GO:0051654;protein-coding
57276;-1.7765595;-0.829086;1.7765595;down;143.36665;58.38;0.42347226;-0.40561375;Vsig2;1190004B15Rik|2210413P10Rik|AU040484|CTX|Ctm|MGC117653;57276;ENSMUSG00000001943;GO:0003674|GO:0005887|GO:0008150|GO:0016020|GO:0016021;protein-coding
54698;-3.456188;-1.7891817;3.456188;down;26.839998;6.5066667;0.5647962;-1.2243855;Crtam;MGC141606|MGC141607;54698;ENSMUSG00000032021;GO:0002355|GO:0002860|GO:0005102|GO:0005515|GO:0005886|GO:0005887|GO:0008037|GO:0016020|GO:0016021|GO:0045954|GO:0050715|GO:0051606;protein-coding
20660;1.6115706;0.6884674;1.6115706;up;2095.5598;2546.22;-0.2039938;0.48447356;Sorl1;2900010L19Rik|AI596264|AW261561|LR11|SorLA|gp250|mSorLA;20660;ENSMUSG00000049313;GO:0005515|GO:0005771|GO:0007165|GO:0016477|GO:0030169|GO:0043025|GO:0048471;protein-coding
21683;2.092913;1.0655123;2.092913;up;24.333334;33;-0.90788347;0.15762885;Tecta;Tctna;21683;ENSMUSG00000037705;GO:0005201|GO:0005578|GO:0007605;protein-coding
21838;-1.5906729;-0.6696372;1.5906729;down;228.20667;105.56667;0.14064884;-0.52898836;Thy1;CD90|T25|Thy-1|Thy-1.2|Thy1.1|Thy1.2;21838;ENSMUSG00000032011;GO:0001525|GO:0005100|GO:0005178|GO:0005783|GO:0005829|GO:0005886|GO:0006469|GO:0007010|GO:0009897|GO:0009986|GO:0016020|GO:0016337|GO:0019899|GO:0019901|GO:0030336|GO:0030425|GO:0030426|GO:0031225|GO:0031362|GO:0032321|GO:0034235|GO:0043547|GO:0045121|GO:0046549|GO:0046658|GO:0048041|GO:0050771|GO:0050852|GO:0050860|GO:0050870|GO:0051281;protein-coding
192663;2.4599276;1.2986158;2.4599276;up;1733.6603;2918.4133;-0.21805508;1.0805607;Abcg4;6430517O04Rik;192663;ENSMUSG00000032131;GO:0000166|GO:0005524|GO:0033344|GO:0042803|GO:0046982;protein-coding
